"Mppcv";"Mppnm_";"Link2MPG";"Link2PVT"
"2995900";"Equasym harde caps. geregul. afgifte XR 30 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=77586";"http://www.bcfi.be/nl/contents/jump?amppid=77586&view=pvt"
"2995884";"Equasym harde caps. geregul. afgifte XR 30 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=77602";"http://www.bcfi.be/nl/contents/jump?amppid=77602&view=pvt"
"2995892";"Equasym harde caps. geregul. afgifte XR 30 x 30 mg";"http://www.bcfi.be/nl/contents/jump?amppid=77594";"http://www.bcfi.be/nl/contents/jump?amppid=77594&view=pvt"
"2711380";"Erazaban crème 2 g 100 mg / 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=56895";"http://www.bcfi.be/nl/contents/jump?amppid=56895&view=pvt"
"2600575";"Erbitux 5 mg / 1 ml inf. oploss. i.v. [flac.] 1 x 100 mg / 20 ml";"http://www.bcfi.be/nl/contents/jump?amppid=49908";"http://www.bcfi.be/nl/contents/jump?amppid=49908&view=pvt"
"2600567";"Erbitux 5 mg / 1 ml inf. oploss. i.v. [flac.] 1 x 500 mg / 100 ml";"http://www.bcfi.be/nl/contents/jump?amppid=49916";"http://www.bcfi.be/nl/contents/jump?amppid=49916&view=pvt"
"3911195";"Erelzi inj. oploss. s.c. [voorgev. pen] 12 x 50 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=170282";"http://www.bcfi.be/nl/contents/jump?amppid=170282&view=pvt"
"3911187";"Erelzi inj. oploss. s.c. [voorgev. pen] 4 x 50 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=170274";"http://www.bcfi.be/nl/contents/jump?amppid=170274&view=pvt"
"3911179";"Erelzi inj. oploss. s.c. [voorgev. spuit] 12 x 50 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=170266";"http://www.bcfi.be/nl/contents/jump?amppid=170266&view=pvt"
"3911161";"Erelzi inj. oploss. s.c. [voorgev. spuit] 4 x 50 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=170258";"http://www.bcfi.be/nl/contents/jump?amppid=170258&view=pvt"
"4916425";"Eribulin Advanz Pharma 0,44 mg / 1 ml inj. oploss. i.v. [flac.] 1 x 0,88 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=199505";"http://www.bcfi.be/nl/contents/jump?amppid=199505&view=pvt"
"4890562";"Eribuline Baxter 0,44 mg / 1 ml inj. oploss. i.v. [flac.] 1 x 0,88 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=198838";"http://www.bcfi.be/nl/contents/jump?amppid=198838&view=pvt"
"4875977";"Eribulin EG 0,44 mg / 1 ml inj. oploss. i.v. [flac.] 1 x 0,88 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=198739";"http://www.bcfi.be/nl/contents/jump?amppid=198739&view=pvt"
"3025376";"Erivedge harde caps. 28 x 150 mg";"http://www.bcfi.be/nl/contents/jump?amppid=107219";"http://www.bcfi.be/nl/contents/jump?amppid=107219&view=pvt"
"4376638";"Erleada (Abacus) filmomh. tabl. 112 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=183350";"http://www.bcfi.be/nl/contents/jump?amppid=183350&view=pvt"
"3889607";"Erleada filmomh. tabl. 112 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=179010";"http://www.bcfi.be/nl/contents/jump?amppid=179010&view=pvt"
"4746178";"Erleada filmomh. tabl. 28 x 240 mg";"http://www.bcfi.be/nl/contents/jump?amppid=194977";"http://www.bcfi.be/nl/contents/jump?amppid=194977&view=pvt"
"4102489";"Erlotinib Sandoz filmomh. tabl. 30 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=169896";"http://www.bcfi.be/nl/contents/jump?amppid=169896&view=pvt"
"4102497";"Erlotinib Sandoz filmomh. tabl. 30 x 150 mg";"http://www.bcfi.be/nl/contents/jump?amppid=169904";"http://www.bcfi.be/nl/contents/jump?amppid=169904&view=pvt"
"4733085";"Erwinase inj. oploss./inf. oploss. conc. (pdr) i.m./i.v. [flac.] 5 x 10 000 E";"http://www.bcfi.be/nl/contents/jump?amppid=191338";"http://www.bcfi.be/nl/contents/jump?amppid=191338&view=pvt"
"0039834";"Erythrocine inf. oploss. (pdr.) i.v. I.V. [flac.] 1 x 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=1404";"http://www.bcfi.be/nl/contents/jump?amppid=1404&view=pvt"
"0842112";"Erythrocine susp. (gran.) 80 ml 250 mg / 5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=11916";"http://www.bcfi.be/nl/contents/jump?amppid=11916&view=pvt"
"3606183";"Esbriet filmomh. tabl. 252 x 267 mg";"http://www.bcfi.be/nl/contents/jump?amppid=155531";"http://www.bcfi.be/nl/contents/jump?amppid=155531&view=pvt"
"3623683";"Esbriet filmomh. tabl. 84 x 801 mg";"http://www.bcfi.be/nl/contents/jump?amppid=155523";"http://www.bcfi.be/nl/contents/jump?amppid=155523&view=pvt"
"3167327";"Escidivule omh. tabl. (deelb.) 100 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=109728";"http://www.bcfi.be/nl/contents/jump?amppid=109728&view=pvt"
"3167319";"Escidivule omh. tabl. (deelb.) 100 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=109710";"http://www.bcfi.be/nl/contents/jump?amppid=109710&view=pvt"
"3138328";"Escitalopram AB orodisp. tabl. 28 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=119032";"http://www.bcfi.be/nl/contents/jump?amppid=119032&view=pvt"
"3138336";"Escitalopram AB orodisp. tabl. 98 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=119040";"http://www.bcfi.be/nl/contents/jump?amppid=119040&view=pvt"
"3138351";"Escitalopram AB orodisp. tabl. 98 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=119065";"http://www.bcfi.be/nl/contents/jump?amppid=119065&view=pvt"
"2890895";"Escitalopram EG filmomh. tabl. (deelb.) 28 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78600";"http://www.bcfi.be/nl/contents/jump?amppid=78600&view=pvt"
"3095510";"Escitalopram EG filmomh. tabl. (deelb.) 28 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78147";"http://www.bcfi.be/nl/contents/jump?amppid=78147&view=pvt"
"3110731";"Escitalopram EG filmomh. tabl. (deelb.) 56 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78113";"http://www.bcfi.be/nl/contents/jump?amppid=78113&view=pvt"
"2890887";"Escitalopram EG filmomh. tabl. (deelb.) 98 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78618";"http://www.bcfi.be/nl/contents/jump?amppid=78618&view=pvt"
"3110723";"Escitalopram EG filmomh. tabl. (deelb.) 98 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78121";"http://www.bcfi.be/nl/contents/jump?amppid=78121&view=pvt"
"3767621";"Escitalopram EG (PI-Pharma) filmomh. tabl. (deelb.) 98 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=165951";"http://www.bcfi.be/nl/contents/jump?amppid=165951&view=pvt"
"3046158";"Escitalopram Sandoz filmomh. tabl. 56 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=79863";"http://www.bcfi.be/nl/contents/jump?amppid=79863&view=pvt"
"3046174";"Escitalopram Sandoz filmomh. tabl. 98 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=79855";"http://www.bcfi.be/nl/contents/jump?amppid=79855&view=pvt"
"2983096";"Escitalopram Sandoz filmomh. tabl. (deelb.) 56 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78527";"http://www.bcfi.be/nl/contents/jump?amppid=78527&view=pvt"
"2983047";"Escitalopram Sandoz filmomh. tabl. (deelb.) 98 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78576";"http://www.bcfi.be/nl/contents/jump?amppid=78576&view=pvt"
"2983054";"Escitalopram Sandoz filmomh. tabl. (deelb. in 4) 56 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78568";"http://www.bcfi.be/nl/contents/jump?amppid=78568&view=pvt"
"2983062";"Escitalopram Sandoz filmomh. tabl. (deelb. in 4) 98 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78550";"http://www.bcfi.be/nl/contents/jump?amppid=78550&view=pvt"
"3093119";"Escitalopram Teva filmomh. tabl. 28 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78238";"http://www.bcfi.be/nl/contents/jump?amppid=78238&view=pvt"
"3093127";"Escitalopram Teva filmomh. tabl. 98 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78220";"http://www.bcfi.be/nl/contents/jump?amppid=78220&view=pvt"
"3093077";"Escitalopram Teva filmomh. tabl. (deelb.) 28 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78261";"http://www.bcfi.be/nl/contents/jump?amppid=78261&view=pvt"
"3093135";"Escitalopram Teva filmomh. tabl. (deelb.) 28 x 15 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78212";"http://www.bcfi.be/nl/contents/jump?amppid=78212&view=pvt"
"3093150";"Escitalopram Teva filmomh. tabl. (deelb.) 28 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78196";"http://www.bcfi.be/nl/contents/jump?amppid=78196&view=pvt"
"3093085";"Escitalopram Teva filmomh. tabl. (deelb.) 56 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78253";"http://www.bcfi.be/nl/contents/jump?amppid=78253&view=pvt"
"3093093";"Escitalopram Teva filmomh. tabl. (deelb.) 98 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78246";"http://www.bcfi.be/nl/contents/jump?amppid=78246&view=pvt"
"3093143";"Escitalopram Teva filmomh. tabl. (deelb.) 98 x 15 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78204";"http://www.bcfi.be/nl/contents/jump?amppid=78204&view=pvt"
"3093168";"Escitalopram Teva filmomh. tabl. (deelb.) 98 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78188";"http://www.bcfi.be/nl/contents/jump?amppid=78188&view=pvt"
"4182416";"Escitalopram Viatris filmomh. tabl. 250 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=172924";"http://www.bcfi.be/nl/contents/jump?amppid=172924&view=pvt"
"3705761";"Escitalopram Viatris filmomh. tabl. (deelb.) 100 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=158089";"http://www.bcfi.be/nl/contents/jump?amppid=158089&view=pvt"
"3705787";"Escitalopram Viatris filmomh. tabl. (deelb.) 100 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=161380";"http://www.bcfi.be/nl/contents/jump?amppid=161380&view=pvt"
"3705753";"Escitalopram Viatris filmomh. tabl. (deelb.) 30 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=159988";"http://www.bcfi.be/nl/contents/jump?amppid=159988&view=pvt"
"3705779";"Escitalopram Viatris filmomh. tabl. (deelb.) 30 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=161372";"http://www.bcfi.be/nl/contents/jump?amppid=161372&view=pvt"
"4770459";"Esketamine Kalceks 25 mg / 1 ml inj./inf. oploss. i.m./i.v. [amp.] 10 x 50 mg / 2 ml";"http://www.bcfi.be/nl/contents/jump?amppid=195735";"http://www.bcfi.be/nl/contents/jump?amppid=195735&view=pvt"
"2893477";"Esomeprazole EG maagsapresist. harde caps. 14 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=172049";"http://www.bcfi.be/nl/contents/jump?amppid=172049&view=pvt"
"2893485";"Esomeprazole EG maagsapresist. harde caps. 28 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=172056";"http://www.bcfi.be/nl/contents/jump?amppid=172056&view=pvt"
"2893527";"Esomeprazole EG maagsapresist. harde caps. 28 x 40 mg";"http://www.bcfi.be/nl/contents/jump?amppid=172080";"http://www.bcfi.be/nl/contents/jump?amppid=172080&view=pvt"
"2894236";"Esomeprazole EG maagsapresist. harde caps. 56 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=172064";"http://www.bcfi.be/nl/contents/jump?amppid=172064&view=pvt"
"2893519";"Esomeprazole EG maagsapresist. harde caps. 98 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=172072";"http://www.bcfi.be/nl/contents/jump?amppid=172072&view=pvt"
"2738508";"Esomeprazole Teva maagsapresist. harde caps. 14 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=58784";"http://www.bcfi.be/nl/contents/jump?amppid=58784&view=pvt"
"2738516";"Esomeprazole Teva maagsapresist. harde caps. 28 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=57497";"http://www.bcfi.be/nl/contents/jump?amppid=57497&view=pvt"
"2738557";"Esomeprazole Teva maagsapresist. harde caps. 28 x 40 mg";"http://www.bcfi.be/nl/contents/jump?amppid=57513";"http://www.bcfi.be/nl/contents/jump?amppid=57513&view=pvt"
"3494234";"Esomeprazole Teva maagsapresist. harde caps. 56 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=139303";"http://www.bcfi.be/nl/contents/jump?amppid=139303&view=pvt"
"2738532";"Esomeprazole Teva maagsapresist. harde caps. 98 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=57505";"http://www.bcfi.be/nl/contents/jump?amppid=57505&view=pvt"
"2889905";"Esomeprazole Viatris maagsapresist. harde caps. 100 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=151803";"http://www.bcfi.be/nl/contents/jump?amppid=151803&view=pvt"
"2886687";"Esomeprazole Viatris maagsapresist. harde caps. 28 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=159095";"http://www.bcfi.be/nl/contents/jump?amppid=159095&view=pvt"
"2880862";"Esomeprazole Viatris maagsapresist. harde caps. 28 x 40 mg";"http://www.bcfi.be/nl/contents/jump?amppid=159103";"http://www.bcfi.be/nl/contents/jump?amppid=159103&view=pvt"
"2886695";"Esomeprazole Viatris maagsapresist. harde caps. 56 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=151795";"http://www.bcfi.be/nl/contents/jump?amppid=151795&view=pvt"
"4502076";"Esperoct (Abacus) inj. oploss. (pdr. + solv.) i.v. [flac. + voorgev. spuit] 1 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=183392";"http://www.bcfi.be/nl/contents/jump?amppid=183392&view=pvt"
"4502084";"Esperoct (Abacus) inj. oploss. (pdr. + solv.) i.v. [flac. + voorgev. spuit] 500 IE";"http://www.bcfi.be/nl/contents/jump?amppid=183384";"http://www.bcfi.be/nl/contents/jump?amppid=183384&view=pvt"
"4364196";"Esperoct inj. oploss. (pdr. + solv.) i.v. [flac. + voorgev. spuit] 1 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=179648";"http://www.bcfi.be/nl/contents/jump?amppid=179648&view=pvt"
"4364204";"Esperoct inj. oploss. (pdr. + solv.) i.v. [flac. + voorgev. spuit] 1 500 IE";"http://www.bcfi.be/nl/contents/jump?amppid=179655";"http://www.bcfi.be/nl/contents/jump?amppid=179655&view=pvt"
"4364212";"Esperoct inj. oploss. (pdr. + solv.) i.v. [flac. + voorgev. spuit] 2 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=179663";"http://www.bcfi.be/nl/contents/jump?amppid=179663&view=pvt"
"4364220";"Esperoct inj. oploss. (pdr. + solv.) i.v. [flac. + voorgev. spuit] 3 000 IE";"http://www.bcfi.be/nl/contents/jump?amppid=179671";"http://www.bcfi.be/nl/contents/jump?amppid=179671&view=pvt"
"4364188";"Esperoct inj. oploss. (pdr. + solv.) i.v. [flac. + voorgev. spuit] 500 IE";"http://www.bcfi.be/nl/contents/jump?amppid=179689";"http://www.bcfi.be/nl/contents/jump?amppid=179689&view=pvt"
"2077204";"Estivan filmomh. tabl. 20 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=32425";"http://www.bcfi.be/nl/contents/jump?amppid=32425&view=pvt"
"1768571";"Estivan filmomh. tabl. 40 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=30502";"http://www.bcfi.be/nl/contents/jump?amppid=30502&view=pvt"
"2578177";"Estivan lyofilisaat Lyo 30 x 20 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48835";"http://www.bcfi.be/nl/contents/jump?amppid=48835&view=pvt"
"1430214";"Estrofem filmomh. tabl. 3 x 28 x 1 mg";"http://www.bcfi.be/nl/contents/jump?amppid=124537";"http://www.bcfi.be/nl/contents/jump?amppid=124537&view=pvt"
"0386599";"Estrofem filmomh. tabl. 3 x 28 x 2 mg";"http://www.bcfi.be/nl/contents/jump?amppid=124396";"http://www.bcfi.be/nl/contents/jump?amppid=124396&view=pvt"
"1064328";"Etalpha druppels oploss. 10 ml 2 µg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=13524";"http://www.bcfi.be/nl/contents/jump?amppid=13524&view=pvt"
"1128719";"Etalpha inj. oploss. i.v. [amp.] 10 x 1 µg / 0,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=14647";"http://www.bcfi.be/nl/contents/jump?amppid=14647&view=pvt"
"0676569";"Etalpha zachte caps. 30 x 0,25 µg";"http://www.bcfi.be/nl/contents/jump?amppid=10538";"http://www.bcfi.be/nl/contents/jump?amppid=10538&view=pvt"
"0018531";"Etalpha zachte caps. 50 x 1 µg";"http://www.bcfi.be/nl/contents/jump?amppid=398";"http://www.bcfi.be/nl/contents/jump?amppid=398&view=pvt"
"1203165";"Ethanol Sterop inf. oploss. (conc.) i.v. (alc.) [amp.] 10 x 10 ml 96 %";"http://www.bcfi.be/nl/contents/jump?amppid=132969";"http://www.bcfi.be/nl/contents/jump?amppid=132969&view=pvt"
"1713056";"Etomidate-Lipuro 2 mg / 1 ml inj. emuls. i.v. [amp.] 10 x 20 mg / 10 ml";"http://www.bcfi.be/nl/contents/jump?amppid=78758";"http://www.bcfi.be/nl/contents/jump?amppid=78758&view=pvt"
"3198439";"Etoposide Accord Healthcare inf. oploss. (conc.) i.v. [flac.] 1 x 100 mg / 5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=126383";"http://www.bcfi.be/nl/contents/jump?amppid=126383&view=pvt"
"4776019";"Etoposide Accord Healthcare inf. oploss. (conc.) i.v. [flac.] 1 x 1 g / 50 ml";"http://www.bcfi.be/nl/contents/jump?amppid=201434";"http://www.bcfi.be/nl/contents/jump?amppid=201434&view=pvt"
"3198454";"Etoposide Accord Healthcare inf. oploss. (conc.) i.v. [flac.] 1 x 250 mg / 12,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=126391";"http://www.bcfi.be/nl/contents/jump?amppid=126391&view=pvt"
"3200409";"Etoposide Accord Healthcare inf. oploss. (conc.) i.v. [flac.] 1 x 500 mg / 25 ml";"http://www.bcfi.be/nl/contents/jump?amppid=134809";"http://www.bcfi.be/nl/contents/jump?amppid=134809&view=pvt"
"4117875";"Etoricoxib AB filmomh. tabl. 28 x 120 mg";"http://www.bcfi.be/nl/contents/jump?amppid=176958";"http://www.bcfi.be/nl/contents/jump?amppid=176958&view=pvt"
"4117784";"Etoricoxib AB filmomh. tabl. 28 x 30 mg";"http://www.bcfi.be/nl/contents/jump?amppid=176867";"http://www.bcfi.be/nl/contents/jump?amppid=176867&view=pvt"
"4117818";"Etoricoxib AB filmomh. tabl. 28 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=176891";"http://www.bcfi.be/nl/contents/jump?amppid=176891&view=pvt"
"4117842";"Etoricoxib AB filmomh. tabl. 28 x 90 mg";"http://www.bcfi.be/nl/contents/jump?amppid=176925";"http://www.bcfi.be/nl/contents/jump?amppid=176925&view=pvt"
"4117867";"Etoricoxib AB filmomh. tabl. 7 x 120 mg";"http://www.bcfi.be/nl/contents/jump?amppid=176941";"http://www.bcfi.be/nl/contents/jump?amppid=176941&view=pvt"
"4117800";"Etoricoxib AB filmomh. tabl. 7 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=176883";"http://www.bcfi.be/nl/contents/jump?amppid=176883&view=pvt"
"4117834";"Etoricoxib AB filmomh. tabl. 7 x 90 mg";"http://www.bcfi.be/nl/contents/jump?amppid=176917";"http://www.bcfi.be/nl/contents/jump?amppid=176917&view=pvt"
"4117792";"Etoricoxib AB filmomh. tabl. 98 x 30 mg";"http://www.bcfi.be/nl/contents/jump?amppid=176875";"http://www.bcfi.be/nl/contents/jump?amppid=176875&view=pvt"
"4117826";"Etoricoxib AB filmomh. tabl. 98 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=176909";"http://www.bcfi.be/nl/contents/jump?amppid=176909&view=pvt"
"4117859";"Etoricoxib AB filmomh. tabl. 98 x 90 mg";"http://www.bcfi.be/nl/contents/jump?amppid=176933";"http://www.bcfi.be/nl/contents/jump?amppid=176933&view=pvt"
"3534005";"Etoricoxib Krka filmomh. tabl. 28 x 30 mg";"http://www.bcfi.be/nl/contents/jump?amppid=152181";"http://www.bcfi.be/nl/contents/jump?amppid=152181&view=pvt"
"3536695";"Etoricoxib Krka filmomh. tabl. 28 x 90 mg";"http://www.bcfi.be/nl/contents/jump?amppid=152215";"http://www.bcfi.be/nl/contents/jump?amppid=152215&view=pvt"
"3534013";"Etoricoxib Krka filmomh. tabl. 98 x 30 mg";"http://www.bcfi.be/nl/contents/jump?amppid=152199";"http://www.bcfi.be/nl/contents/jump?amppid=152199&view=pvt"
"3534039";"Etoricoxib Krka filmomh. tabl. 98 x 60 mg";"http://www.bcfi.be/nl/contents/jump?amppid=152207";"http://www.bcfi.be/nl/contents/jump?amppid=152207&view=pvt"
"3536703";"Etoricoxib Krka filmomh. tabl. 98 x 90 mg";"http://www.bcfi.be/nl/contents/jump?amppid=152223";"http://www.bcfi.be/nl/contents/jump?amppid=152223&view=pvt"
"0040550";"Etumine inj. oploss. i.m./i.v. [amp.] 10 x 40 mg / 4 ml";"http://www.bcfi.be/nl/contents/jump?amppid=1479";"http://www.bcfi.be/nl/contents/jump?amppid=1479&view=pvt"
"0040428";"Etumine tabl. (deelb.) 30 x 40 mg";"http://www.bcfi.be/nl/contents/jump?amppid=1461";"http://www.bcfi.be/nl/contents/jump?amppid=1461&view=pvt"
"2564474";"Eucreas 50/1000 filmomh. tabl. 180 x";"http://www.bcfi.be/nl/contents/jump?amppid=47746";"http://www.bcfi.be/nl/contents/jump?amppid=47746&view=pvt"
"2564466";"Eucreas 50/1000 filmomh. tabl. 60 x";"http://www.bcfi.be/nl/contents/jump?amppid=47738";"http://www.bcfi.be/nl/contents/jump?amppid=47738&view=pvt"
"2564458";"Eucreas 50/850 filmomh. tabl. 180 x";"http://www.bcfi.be/nl/contents/jump?amppid=47720";"http://www.bcfi.be/nl/contents/jump?amppid=47720&view=pvt"
"2564441";"Eucreas 50/850 filmomh. tabl. 60 x";"http://www.bcfi.be/nl/contents/jump?amppid=47712";"http://www.bcfi.be/nl/contents/jump?amppid=47712&view=pvt"
"4919205";"Eucreas (Abacus) 50/1000 filmomh. tabl. 180 x";"http://www.bcfi.be/nl/contents/jump?amppid=203778";"http://www.bcfi.be/nl/contents/jump?amppid=203778&view=pvt"
"4927273";"Eucreas (Orifarm Belgium) 50/1000 filmomh. tabl. 180 x";"http://www.bcfi.be/nl/contents/jump?amppid=200006";"http://www.bcfi.be/nl/contents/jump?amppid=200006&view=pvt"
"4906970";"Eucreas (Orifarm Belgium) 50/850 filmomh. tabl. 180 x";"http://www.bcfi.be/nl/contents/jump?amppid=203323";"http://www.bcfi.be/nl/contents/jump?amppid=203323&view=pvt"
"1158658";"Eulitop tabl. verl. afgifte 30 x 400 mg";"http://www.bcfi.be/nl/contents/jump?amppid=14902";"http://www.bcfi.be/nl/contents/jump?amppid=14902&view=pvt"
"3354222";"Euphorbium Compositum nas. spray oploss. 20 ml";"http://www.bcfi.be/nl/contents/jump?amppid=181719";"http://www.bcfi.be/nl/contents/jump?amppid=181719&view=pvt"
"4751335";"Eurogine T 380 Ag Mini i.uter. systeem 1 x";"http://www.bcfi.be/nl/contents/jump?amppid=178921";"http://www.bcfi.be/nl/contents/jump?amppid=178921&view=pvt"
"4751301";"Eurogine T 380 Ag Normal i.uter. systeem 1 x";"http://www.bcfi.be/nl/contents/jump?amppid=178939";"http://www.bcfi.be/nl/contents/jump?amppid=178939&view=pvt"
"0099895";"Eusaprim 200/40 susp. 100 ml";"http://www.bcfi.be/nl/contents/jump?amppid=4317";"http://www.bcfi.be/nl/contents/jump?amppid=4317&view=pvt"
"0040410";"Eusaprim 400/80 inf. oploss. (conc.) i.v. [amp.] 10 x";"http://www.bcfi.be/nl/contents/jump?amppid=70268";"http://www.bcfi.be/nl/contents/jump?amppid=70268&view=pvt"
"0040659";"Eusaprim 800/160 tabl. (deelb.) Forte 10 x";"http://www.bcfi.be/nl/contents/jump?amppid=1487";"http://www.bcfi.be/nl/contents/jump?amppid=1487&view=pvt"
"3816667";"Euthyrox tabl. (deelb.) 84 x 100 µg";"http://www.bcfi.be/nl/contents/jump?amppid=9605";"http://www.bcfi.be/nl/contents/jump?amppid=9605&view=pvt"
"3816642";"Euthyrox tabl. (deelb.) 84 x 125 µg";"http://www.bcfi.be/nl/contents/jump?amppid=22004";"http://www.bcfi.be/nl/contents/jump?amppid=22004&view=pvt"
"3816634";"Euthyrox tabl. (deelb.) 84 x 150 µg";"http://www.bcfi.be/nl/contents/jump?amppid=9621";"http://www.bcfi.be/nl/contents/jump?amppid=9621&view=pvt"
"3816626";"Euthyrox tabl. (deelb.) 84 x 175 µg";"http://www.bcfi.be/nl/contents/jump?amppid=39503";"http://www.bcfi.be/nl/contents/jump?amppid=39503&view=pvt"
