"mppcv";"Stofcv";"ppid";"hyr_";"hyrcv_";"mpcv_";"mppnm_";"ppq";"ppgal";"InRank";"StofNm_";"Dim";"InX";"InQ";"InU";"Add";"InBasQ";"InBasU";"InQ2";"InU2";"Amb";"Hosp"
"3420114";"00772";"1";"DAEA";"0003780";"25619-257";"Symbicort 160/4,5 inhalatiepdr. Turbohaler 3x120dos.";0;"inhalatiepdr. Turbohaler";2;"formoterol fumaraat";;;4.5000;"µg";"/";1.0000;"dos.";0.0000;;true;false
"2047371";"00248";"1";"DAEA";"0003780";"25619-257";"Symbicort 320/9 inhalatiepdr. Forte Turbohaler 1x60dos.";0;"inhalatiepdr. Forte Turbohaler";1;"budesonide";;;320.0000;"µg";"/";1.0000;"dos.";0.0000;;true;false
"2047371";"00772";"1";"DAEA";"0003780";"25619-257";"Symbicort 320/9 inhalatiepdr. Forte Turbohaler 1x60dos.";0;"inhalatiepdr. Forte Turbohaler";2;"formoterol fumaraat";;;9.0000;"µg";"/";1.0000;"dos.";0.0000;;true;false
"3420122";"00248";"1";"DAEA";"0003780";"25619-257";"Symbicort 320/9 inhalatiepdr. Forte Turbohaler 3x60dos.";0;"inhalatiepdr. Forte Turbohaler";1;"budesonide";;;320.0000;"µg";"/";1.0000;"dos.";0.0000;;true;false
"3420122";"00772";"1";"DAEA";"0003780";"25619-257";"Symbicort 320/9 inhalatiepdr. Forte Turbohaler 3x60dos.";0;"inhalatiepdr. Forte Turbohaler";2;"formoterol fumaraat";;;9.0000;"µg";"/";1.0000;"dos.";0.0000;;true;false
"4199485";"02547";"1";"TBA";"0016485";"43281-2048";"Symkevi 100/150 filmomh. tabl. 28x";0;"filmomh. tabl.";1;"tezacaftor";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"4199485";"01897";"1";"TBA";"0016485";"43281-2048";"Symkevi 100/150 filmomh. tabl. 28x";0;"filmomh. tabl.";2;"ivacaftor";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"4611794";"02547";"1";"TBA";"0016485";"43281-2048";"Symkevi 50/75 filmomh. tabl. 28x";0;"filmomh. tabl.";1;"tezacaftor";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"4611794";"01897";"1";"TBA";"0016485";"43281-2048";"Symkevi 50/75 filmomh. tabl. 28x";0;"filmomh. tabl.";2;"ivacaftor";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"4235487";"00474";"1";"KDCGA";"0020339";"38646-3269";"Symtuza (Abacus) filmomh. tabl. 30x";0;"filmomh. tabl.";1;"darunavir";;;800.0000;"mg";;0.0000;;0.0000;;true;false
"4235487";"00428";"1";"KDCGA";"0020339";"38646-3269";"Symtuza (Abacus) filmomh. tabl. 30x";0;"filmomh. tabl.";2;"cobicistat";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"4235487";"00594";"1";"KDCGA";"0020339";"38646-3269";"Symtuza (Abacus) filmomh. tabl. 30x";0;"filmomh. tabl.";3;"emtricitabine";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"4235487";"02172";"1";"KDCGA";"0020339";"38646-3269";"Symtuza (Abacus) filmomh. tabl. 30x";0;"filmomh. tabl.";4;"tenofovir alafenamide";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3667136";"00474";"1";"KDCGA";"0020339";"38646-935";"Symtuza filmomh. tabl. 30x";0;"filmomh. tabl.";1;"darunavir";;;800.0000;"mg";;0.0000;;0.0000;;true;false
"3667136";"00428";"1";"KDCGA";"0020339";"38646-935";"Symtuza filmomh. tabl. 30x";0;"filmomh. tabl.";2;"cobicistat";;;150.0000;"mg";;0.0000;;0.0000;;true;false
"3667136";"00594";"1";"KDCGA";"0020339";"38646-935";"Symtuza filmomh. tabl. 30x";0;"filmomh. tabl.";3;"emtricitabine";;;200.0000;"mg";;0.0000;;0.0000;;true;false
"3667136";"02172";"1";"KDCGA";"0020339";"38646-935";"Symtuza filmomh. tabl. 30x";0;"filmomh. tabl.";4;"tenofovir alafenamide";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"0084798";"01710";"1";"EFAA";"0005033";"25627-1248";"Synacthen inj. oploss. i.m./i.v. [amp.] 1x 0,25mg/1ml";0;"inj. oploss. i.m./i.v. [amp.]";1;"tetracosactide";;;0.2500;"mg";"/";1.0000;"ml";0.0000;;true;false
"3456761";"01349";"1";"KDBC";"0010835";"25635-257";"Synagis inj. oploss. i.m. [flac.] 1x 100mg/1ml";0;"inj. oploss. i.m. [flac.]";1;"palivizumab";;;100.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"3456753";"01349";"1";"KDBC";"0010835";"25635-257";"Synagis inj. oploss. i.m. [flac.] 1x 50mg/0,5ml";0;"inj. oploss. i.m. [flac.]";1;"palivizumab";;;50.0000;"mg";"/";0.5000;"ml";0.0000;;true;false
"3309085";"01981";"1";"EAJB";"0025452";"32938-372";"Synjardy 12,5/1000 filmomh. tabl. 200x";0;"filmomh. tabl.";1;"empagliflozine";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"3309085";"01144";"1";"EAJB";"0025452";"32938-372";"Synjardy 12,5/1000 filmomh. tabl. 200x";0;"filmomh. tabl.";2;"metformine hydrochloride";;;1000.0000;"mg";;0.0000;;0.0000;;true;false
"3309077";"01981";"1";"EAJB";"0025452";"32938-372";"Synjardy 12,5/1000 filmomh. tabl. 60x";0;"filmomh. tabl.";1;"empagliflozine";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"3309077";"01144";"1";"EAJB";"0025452";"32938-372";"Synjardy 12,5/1000 filmomh. tabl. 60x";0;"filmomh. tabl.";2;"metformine hydrochloride";;;1000.0000;"mg";;0.0000;;0.0000;;true;false
"3309101";"01981";"1";"EAJB";"0025452";"32938-372";"Synjardy 12,5/850 filmomh. tabl. 200x";0;"filmomh. tabl.";1;"empagliflozine";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"3309101";"01144";"1";"EAJB";"0025452";"32938-372";"Synjardy 12,5/850 filmomh. tabl. 200x";0;"filmomh. tabl.";2;"metformine hydrochloride";;;850.0000;"mg";;0.0000;;0.0000;;true;false
"3309093";"01981";"1";"EAJB";"0025452";"32938-372";"Synjardy 12,5/850 filmomh. tabl. 60x";0;"filmomh. tabl.";1;"empagliflozine";;;12.5000;"mg";;0.0000;;0.0000;;true;false
"3309093";"01144";"1";"EAJB";"0025452";"32938-372";"Synjardy 12,5/850 filmomh. tabl. 60x";0;"filmomh. tabl.";2;"metformine hydrochloride";;;850.0000;"mg";;0.0000;;0.0000;;true;false
"3309119";"01981";"1";"EAJB";"0025452";"32938-372";"Synjardy 5/1000 filmomh. tabl. 200x";0;"filmomh. tabl.";1;"empagliflozine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3309119";"01144";"1";"EAJB";"0025452";"32938-372";"Synjardy 5/1000 filmomh. tabl. 200x";0;"filmomh. tabl.";2;"metformine hydrochloride";;;1000.0000;"mg";;0.0000;;0.0000;;true;false
"3309127";"01981";"1";"EAJB";"0025452";"32938-372";"Synjardy 5/1000 filmomh. tabl. 60x";0;"filmomh. tabl.";1;"empagliflozine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3309127";"01144";"1";"EAJB";"0025452";"32938-372";"Synjardy 5/1000 filmomh. tabl. 60x";0;"filmomh. tabl.";2;"metformine hydrochloride";;;1000.0000;"mg";;0.0000;;0.0000;;true;false
"3309135";"01981";"1";"EAJB";"0025452";"32938-372";"Synjardy 5/850 filmomh. tabl. 200x";0;"filmomh. tabl.";1;"empagliflozine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3309135";"01144";"1";"EAJB";"0025452";"32938-372";"Synjardy 5/850 filmomh. tabl. 200x";0;"filmomh. tabl.";2;"metformine hydrochloride";;;850.0000;"mg";;0.0000;;0.0000;;true;false
"3309143";"01981";"1";"EAJB";"0025452";"32938-372";"Synjardy 5/850 filmomh. tabl. 60x";0;"filmomh. tabl.";1;"empagliflozine";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3309143";"01144";"1";"EAJB";"0025452";"32938-372";"Synjardy 5/850 filmomh. tabl. 60x";0;"filmomh. tabl.";2;"metformine hydrochloride";;;850.0000;"mg";;0.0000;;0.0000;;true;false
"0085050";"01344";"1";"FDAA";"0005777";"25668-1248";"Syntocinon inj./inf. oploss. i.m./i.v. [amp.] 5x 10IE/1ml";0;"inj./inf. oploss. i.m./i.v. [amp.]";1;"oxytocine";;;10.0000;"IE";"/";1.0000;"ml";0.0000;;true;false
"2672673";"00640";"1";"FCABA";"0005611";"25684-3160";"Systen transderm. pleister TTS 24x 50µg/24u";0;"transderm. pleister TTS";1;"estradiol";;;50.0000;"µg";"/";24.0000;"u";0.0000;;true;false
"3157278";"01460";"1";"RBC";"0016147";"25692-1313";"Tachipri 20 mg/1 ml inj. oploss. i.thec. Hyperbar [amp.] 10x 100mg/5ml";0;"inj. oploss. i.thec. Hyperbar [amp.]";1;"prilocaïne hydrochloride";;;100.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"2231231";"00714";"1";"BBDA";"0002394";"25700-3749";"Tachosil 5,5/2 epilaes. medic. spons 1x (3x2,5cm)";0;"epilaes. medic. spons";1;"fibrinogeen";"3 x 2,5 cm";;5.5000;"mg";"/";1.0000;"cm²";0.0000;;true;false
"2231231";"01789";"1";"BBDA";"0002394";"25700-3749";"Tachosil 5,5/2 epilaes. medic. spons 1x (3x2,5cm)";0;"epilaes. medic. spons";2;"trombine";"3 x 2,5 cm";;2.0000;"IE";"/";1.0000;"cm²";0.0000;;true;false
"2231256";"00714";"1";"BBDA";"0002394";"25700-3749";"Tachosil 5,5/2 epilaes. medic. spons 1x (9,5x4,8cm)";0;"epilaes. medic. spons";1;"fibrinogeen";"9,5 x 4,8 cm";;5.5000;"mg";"/";1.0000;"cm²";0.0000;;true;false
"2231256";"01789";"1";"BBDA";"0002394";"25700-3749";"Tachosil 5,5/2 epilaes. medic. spons 1x (9,5x4,8cm)";0;"epilaes. medic. spons";2;"trombine";"9,5 x 4,8 cm";;2.0000;"IE";"/";1.0000;"cm²";0.0000;;true;false
"2231249";"00714";"1";"BBDA";"0002394";"25700-3749";"Tachosil 5,5/2 epilaes. medic. spons 2x (4,8x4,8cm)";0;"epilaes. medic. spons";1;"fibrinogeen";"4,8 x 4,8 cm";;5.5000;"mg";"/";1.0000;"cm²";0.0000;;true;false
"2231249";"01789";"1";"BBDA";"0002394";"25700-3749";"Tachosil 5,5/2 epilaes. medic. spons 2x (4,8x4,8cm)";0;"epilaes. medic. spons";2;"trombine";"4,8 x 4,8 cm";;2.0000;"IE";"/";1.0000;"cm²";0.0000;;true;false
"4245841";"01667";"1";"GCAC";"0019448";"43984-2485";"Tadalafil AB filmomh. tabl. 12x 10mg";0;"filmomh. tabl.";1;"tadalafil";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"4245874";"01667";"1";"GCAC";"0019448";"43984-2485";"Tadalafil AB filmomh. tabl. 12x 20mg";0;"filmomh. tabl.";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"4245882";"01667";"1";"GCAC";"0019448";"43984-2485";"Tadalafil AB filmomh. tabl. 28x 20mg";0;"filmomh. tabl.";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"4245817";"01667";"1";"GCAC";"0019448";"43984-2485";"Tadalafil AB filmomh. tabl. 30x 5mg";0;"filmomh. tabl.";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"4245833";"01667";"1";"GCAC";"0019448";"43984-2485";"Tadalafil AB filmomh. tabl. 4x 10mg";0;"filmomh. tabl.";1;"tadalafil";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"4245866";"01667";"1";"GCAC";"0019448";"43984-2485";"Tadalafil AB filmomh. tabl. 4x 20mg";0;"filmomh. tabl.";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"4245858";"01667";"1";"GCAC";"0019448";"43984-2485";"Tadalafil AB filmomh. tabl. 56x 10mg";0;"filmomh. tabl.";1;"tadalafil";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"4245890";"01667";"1";"GCAC";"0019448";"43984-2485";"Tadalafil AB filmomh. tabl. 56x 20mg";0;"filmomh. tabl.";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"4245825";"01667";"1";"GCAC";"0019448";"43984-2485";"Tadalafil AB filmomh. tabl. 90x 5mg";0;"filmomh. tabl.";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"4880134";"01667";"1";"GCAC";"0019448";"43984-1529";"Tadalafil AB (PI-Pharma) filmomh. tabl. 28x 20mg";0;"filmomh. tabl.";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"4291134";"01667";"1";"GCAC";"0019448";"37960-612";"Tadalafil EG filmomh. tabl. 28x 5mg";0;"filmomh. tabl.";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"4291142";"01667";"1";"GCAC";"0019448";"37960-612";"Tadalafil EG filmomh. tabl. 84x 5mg";0;"filmomh. tabl.";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"4291159";"01667";"1";"GCAC";"0019448";"37960-612";"Tadalafil EG filmomh. tabl. 98x 5mg";0;"filmomh. tabl.";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"4291183";"01667";"1";"GCAC";"0019448";"37960-612";"Tadalafil EG filmomh. tabl. (deelb.) 12x 10mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"tadalafil";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"4291167";"01667";"1";"GCAC";"0019448";"37960-612";"Tadalafil EG filmomh. tabl. (deelb. in 4) 12x 20mg";0;"filmomh. tabl. (deelb. in 4 kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"4291175";"01667";"1";"GCAC";"0019448";"37960-612";"Tadalafil EG filmomh. tabl. (deelb. in 4) 24x 20mg";0;"filmomh. tabl. (deelb. in 4 kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"4853537";"01667";"1";"GCAC";"0019448";"37960-3418";"Tadalafil EG (Orifarm Belgium) filmomh. tabl. 98x 5mg";0;"filmomh. tabl.";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"4486460";"01667";"1";"GCAC";"0019448";"37960-1529";"Tadalafil EG (PI-Pharma) filmomh. tabl. (deelb. in 4) 12x 20mg (UD)";0;"filmomh. tabl. (deelb. in 4 kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"4486452";"01667";"1";"GCAC";"0019448";"37960-1529";"Tadalafil EG (PI-Pharma) filmomh. tabl. (deelb. in 4) 24x 20mg (UD)";0;"filmomh. tabl. (deelb. in 4 kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3639598";"01667";"1";"GCAC";"0019448";"38190-2303";"Tadalafil Krka filmomh. tabl. (deelb.) 12x 20mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3699378";"01667";"1";"GCAC";"0019448";"38190-2303";"Tadalafil Krka filmomh. tabl. (deelb.) 28x 20mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"4152203";"01667";"1";"GCAC";"0019448";"38190-2303";"Tadalafil Krka filmomh. tabl. (deelb.) 28x 5mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3639424";"01667";"1";"GCAC";"0019448";"38190-2303";"Tadalafil Krka filmomh. tabl. (deelb.) 4x 20mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"4152195";"01667";"1";"GCAC";"0019448";"38190-2303";"Tadalafil Krka filmomh. tabl. (deelb.) 84x 5mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3639432";"01667";"1";"GCAC";"0019448";"38190-2303";"Tadalafil Krka filmomh. tabl. (deelb.) 8x 20mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3661675";"01667";"1";"GCAC";"0019448";"38117-570";"Tadalafil Lilly filmomh. tabl. 12x 20mg";0;"filmomh. tabl.";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3662657";"01667";"1";"GCAC";"0019448";"38117-570";"Tadalafil Lilly filmomh. tabl. 84x 5mg";0;"filmomh. tabl.";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3577319";"01667";"1";"GCAC";"0019448";"38075-1289";"Tadalafil Mylan filmomh. tabl. 12x 20mg";0;"filmomh. tabl.";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3577327";"01667";"1";"GCAC";"0019448";"38075-1289";"Tadalafil Mylan filmomh. tabl. 24x 20mg";0;"filmomh. tabl.";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3577285";"01667";"1";"GCAC";"0019448";"38075-1289";"Tadalafil Mylan filmomh. tabl. 28x 5mg";0;"filmomh. tabl.";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3577301";"01667";"1";"GCAC";"0019448";"38075-1289";"Tadalafil Mylan filmomh. tabl. 4x 20mg";0;"filmomh. tabl.";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3577293";"01667";"1";"GCAC";"0019448";"38075-1289";"Tadalafil Mylan filmomh. tabl. 98x 5mg";0;"filmomh. tabl.";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"4969549";"01667";"1";"GCAC";"0019448";"38075-3418";"Tadalafil Mylan (Orifarm Belgium) filmomh. tabl. 24x 20mg";0;"filmomh. tabl.";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3595121";"01667";"1";"GCAC";"0019448";"38059-1636";"Tadalafil Sandoz filmomh. tabl. 28x 2,5mg";0;"filmomh. tabl.";1;"tadalafil";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"3595113";"01667";"1";"GCAC";"0019448";"38059-1636";"Tadalafil Sandoz filmomh. tabl. 28x 5mg";0;"filmomh. tabl.";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3595097";"01667";"1";"GCAC";"0019448";"38059-1636";"Tadalafil Sandoz filmomh. tabl. 4x 10mg";0;"filmomh. tabl.";1;"tadalafil";;;10.0000;"mg";;0.0000;;0.0000;;true;false
"3595105";"01667";"1";"GCAC";"0019448";"38059-1636";"Tadalafil Sandoz filmomh. tabl. 84x 5mg";0;"filmomh. tabl.";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3595071";"01667";"1";"GCAC";"0019448";"38059-1636";"Tadalafil Sandoz filmomh. tabl. (deelb.) 12x 20mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3595063";"01667";"1";"GCAC";"0019448";"38059-1636";"Tadalafil Sandoz filmomh. tabl. (deelb.) 24x 20mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3595089";"01667";"1";"GCAC";"0019448";"38059-1636";"Tadalafil Sandoz filmomh. tabl. (deelb.) 4x 20mg";0;"filmomh. tabl. (deelb. kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3569050";"01667";"1";"GCAC";"0019448";"38034-1818";"Tadalafil Teva filmomh. tabl. 28x 2,5mg";0;"filmomh. tabl.";1;"tadalafil";;;2.5000;"mg";;0.0000;;0.0000;;true;false
"3569068";"01667";"1";"GCAC";"0019448";"38034-1818";"Tadalafil Teva filmomh. tabl. 28x 5mg";0;"filmomh. tabl.";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3569076";"01667";"1";"GCAC";"0019448";"38034-1818";"Tadalafil Teva filmomh. tabl. 84x 5mg";0;"filmomh. tabl.";1;"tadalafil";;;5.0000;"mg";;0.0000;;0.0000;;true;false
"3569092";"01667";"1";"GCAC";"0019448";"38034-1818";"Tadalafil Teva filmomh. tabl. (deelb. in 4) 12x 20mg";0;"filmomh. tabl. (deelb. in 4 kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3569100";"01667";"1";"GCAC";"0019448";"38034-1818";"Tadalafil Teva filmomh. tabl. (deelb. in 4) 24x 20mg";0;"filmomh. tabl. (deelb. in 4 kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3569118";"01667";"1";"GCAC";"0019448";"38034-1818";"Tadalafil Teva filmomh. tabl. (deelb. in 4) 4x 20mg";0;"filmomh. tabl. (deelb. in 4 kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"4898227";"01667";"1";"GCAC";"0019448";"38034-1529";"Tadalafil Teva (PI-Pharma) filmomh. tabl. (deelb. in 4) 24x 20mg";0;"filmomh. tabl. (deelb. in 4 kwantit.)";1;"tadalafil";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"3919297";"01888";"1";"MBCCA";"8900607";"25726-3269";"Tafinlar (Abacus) harde caps. 28x 75mg";0;"harde caps.";1;"dabrafenib";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"3076015";"01888";"1";"MBCCA";"8900607";"25726-1347";"Tafinlar harde caps. 28x 50mg";0;"harde caps.";1;"dabrafenib";;;50.0000;"mg";;0.0000;;0.0000;;true;false
"3076031";"01888";"1";"MBCCA";"8900607";"25726-1347";"Tafinlar harde caps. 28x 75mg";0;"harde caps.";1;"dabrafenib";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"4151320";"02165";"1";"MBCFA";"8900649";"33472-3269";"Tagrisso (Abacus) filmomh. tabl. 30x 40mg";0;"filmomh. tabl.";1;"osimertinib";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"4151338";"02165";"1";"MBCFA";"8900649";"33472-3269";"Tagrisso (Abacus) filmomh. tabl. 30x 80mg";0;"filmomh. tabl.";1;"osimertinib";;;80.0000;"mg";;0.0000;;0.0000;;true;false
"3380896";"02165";"1";"MBCFA";"8900649";"33472-257";"Tagrisso filmomh. tabl. 30x 40mg";0;"filmomh. tabl.";1;"osimertinib";;;40.0000;"mg";;0.0000;;0.0000;;true;false
"3380888";"02165";"1";"MBCFA";"8900649";"33472-257";"Tagrisso filmomh. tabl. 30x 80mg";0;"filmomh. tabl.";1;"osimertinib";;;80.0000;"mg";;0.0000;;0.0000;;true;false
"4857017";"02561";"1";"TBA";"0016485";"43687-1800";"Takhzyro inj. oploss. s.c. [voorgev. spuit] 1x 150mg/1ml";0;"inj. oploss. s.c. [voorgev. spuit]";1;"lanadelumab";;;150.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"4377115";"02561";"1";"TBA";"0016485";"43687-1800";"Takhzyro inj. oploss. s.c. [voorgev. spuit] 1x 300mg/2ml";0;"inj. oploss. s.c. [voorgev. spuit]";1;"lanadelumab";;;300.0000;"mg";"/";2.0000;"ml";0.0000;;true;false
"3926524";"01666";"1";"OLD";"0018077";"42168-1537";"Takrozem zalf 30g 1mg/1g";0;"zalf";1;"tacrolimus";;;1.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"3926532";"01666";"1";"OLD";"0018077";"42168-1537";"Takrozem zalf 60g 1mg/1g";0;"zalf";1;"tacrolimus";;;1.0000;"mg";"/";1.0000;"g";0.0000;;true;false
"1243948";"00682";"1";"JGCBA";"0009019";"25734-3491";"Taloxa susp. 230ml 600mg/5ml";0;"susp.";1;"felbamaat";;;600.0000;"mg";"/";5.0000;"ml";0.0000;;true;false
"1243930";"00682";"1";"JGCBA";"0009019";"25734-3491";"Taloxa tabl. (deelb.) Tabs 100x 600mg";0;"tabl. (deelb. niet kwantit.) Tabs";1;"felbamaat";;;600.0000;"mg";;0.0000;;0.0000;;true;false
"3510021";"02323";"1";"LCBBGC";"0026294";"34124-570";"Taltz inj. oploss. s.c. [voorgev. pen] 1x 80mg/1ml";0;"inj. oploss. s.c. [voorgev. pen]";1;"ixekizumab";;;80.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"3510013";"02323";"1";"LCBBGC";"0026294";"34124-570";"Taltz inj. oploss. s.c. [voorgev. spuit] 1x 80mg/1ml";0;"inj. oploss. s.c. [voorgev. spuit]";1;"ixekizumab";;;80.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"4726279";"02817";"1";"MCCA";"8905697";"48819-935";"Talvey 2 mg/1 ml inj. oploss. s.c. [flac.] 1x 3mg/1,5ml";0;"inj. oploss. s.c. [flac.]";1;"talquetamab";;;3.0000;"mg";"/";1.5000;"ml";0.0000;;true;false
"4726295";"02817";"1";"MCCA";"8905697";"48819-935";"Talvey inj. oploss. s.c. [flac.] 1x 40mg/1ml";0;"inj. oploss. s.c. [flac.]";1;"talquetamab";;;40.0000;"mg";"/";1.0000;"ml";0.0000;;true;false
"3948775";"02510";"1";"MBDA";"8900722";"42465-1446";"Talzenna harde caps. 30x 0,25mg";0;"harde caps.";1;"talazoparib";;;0.2500;"mg";;0.0000;;0.0000;;true;false
"3948809";"02510";"1";"MBDA";"8900722";"42465-1446";"Talzenna harde caps. 30x 1mg";0;"harde caps.";1;"talazoparib";;;1.0000;"mg";;0.0000;;0.0000;;true;false
"0829770";"00725";"1";"AHCCA";"0001222";"25742-1289";"Tambocor inj./inf. oploss. i.v. [amp.] 5x 150mg/15ml";0;"inj./inf. oploss. i.v. [amp.]";1;"flecaïnide acetaat";;;150.0000;"mg";"/";15.0000;"ml";0.0000;;true;false
"0829796";"00725";"1";"AHCCA";"0001222";"25742-1289";"Tambocor tabl. (deelb.) 100x 100mg";0;"tabl. (deelb. kwantit.)";1;"flecaïnide acetaat";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"0829788";"00725";"1";"AHCCA";"0001222";"25742-1289";"Tambocor tabl. (deelb.) 40x 100mg";0;"tabl. (deelb. kwantit.)";1;"flecaïnide acetaat";;;100.0000;"mg";;0.0000;;0.0000;;true;false
"2455194";"01322";"1";"KDBB";"0010827";"25759-1628";"Tamiflu harde caps. 10x 30mg";0;"harde caps.";1;"oseltamivir";;;30.0000;"mg";;0.0000;;0.0000;;true;false
"2455186";"01322";"1";"KDBB";"0010827";"25759-1628";"Tamiflu harde caps. 10x 45mg";0;"harde caps.";1;"oseltamivir";;;45.0000;"mg";;0.0000;;0.0000;;true;false
"1691625";"01322";"1";"KDBB";"0010827";"25759-1628";"Tamiflu harde caps. 10x 75mg";0;"harde caps.";1;"oseltamivir";;;75.0000;"mg";;0.0000;;0.0000;;true;false
"0383281";"01671";"1";"MEAA";"0004697";"25775-1818";"Tamoplex tabl. 84x 20mg";0;"tabl.";1;"tamoxifen";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2162451";"01671";"1";"MEAA";"0004697";"25791-1636";"Tamoxifen Sandoz filmomh. tabl. 60x 20mg";0;"filmomh. tabl.";1;"tamoxifen";;;20.0000;"mg";;0.0000;;0.0000;;true;false
"2162469";"01671";"1";"MEAA";"0004697";"25791-1636";"Tamoxifen Sandoz filmomh. tabl. 90x 20mg";0;"filmomh. tabl.";1;"tamoxifen";;;20.0000;"mg";;0.0000;;0.0000;;true;false
