"mppcv";"hyr_";"hyrcv";"ogc";"mpcv";"ouc";"mppnm";"VolgNr";"GalCV";"spef";"cq";"cu";"cfq";"cfu";"aq";"au";"afq";"afu";"atype";"cmucomb";"law";"ssecr";"pupr";"use";"note";"pos";"Content_";"GalNm_";"Index";"RemA";"RemW";"InnCnk";"VosNm_";"BT";"gdkp";"Excip";"Cheapest";"SpecRules";"Narcotic";"Amb";"Hosp"
"4986717";"IEEAA";"0017236";"G";"50633-67";"O";"Jubereq inj. oploss. s.c. [flac.] 1x 120mg/1,7ml";;"00086";;1;"x";;;;;0.0000;;;;"R";"b4";161.1300;;;;;"inj. oploss. s.c. [flac.]";1280.0000;12.8000;8.5000;"8516";"denosumab injectie 120 mg / 1,7 ml [NOVOS: biological]";true;true;;false;false;false;true;false
"4986725";"IEEAA";"0017236";"G";"50633-67";"O";"Jubereq inj. oploss. s.c. [flac.] 4x 120mg/1,7ml";;"00086";;4;"x";;;;;0.0000;;;;"R";"b4";611.6200;;;;;"inj. oploss. s.c. [flac.]";320.0000;12.8000;8.5000;"8516";"denosumab injectie 120 mg / 1,7 ml [NOVOS: biological]";true;true;;false;false;false;true;false
"3776408";"KDCGA";"0020339";"B";"40246-1966";"U";"Juluca 50/25 filmomh. tabl. 30x";;"00003";;30;"x";;;;;0.0000;;;;"R";"a4";879.2800;;;;;"filmomh. tabl.";6.6700;2.0000;1.0000;"39867";"dolutegravir + rilpivirine oraal 50 mg + 25 mg";false;false;;true;false;false;true;false
"4193652";"KDCGA";"0020339";"B";"40246-3269";"U";"Juluca (Abacus) 50/25 filmomh. tabl. 30x";;"00003";;30;"x";;;;;0.0000;;;;"R";"a4";879.2800;;"parallelle distributie";;;"filmomh. tabl.";6.6700;2.0000;1.0000;"39867";"dolutegravir + rilpivirine oraal 50 mg + 25 mg";false;false;;true;false;false;true;false
"4272233";"KDCGA";"0020339";"B";"40246-3418";"U";"Juluca (Orifarm Belgium) 50/25 filmomh. tabl. 30x";;"00003";;30;"x";;;;;0.0000;;;;"R";"a4";841.4600;;"parallelle distributie";;;"filmomh. tabl.";6.6700;2.0000;1.0000;"39867";"dolutegravir + rilpivirine oraal 50 mg + 25 mg";false;false;;true;false;false;true;false
"4722252";"KDCGA";"0020339";"B";"40246-1529";"U";"Juluca (PI-Pharma) 50/25 filmomh. tabl. 30x";;"00003";;30;"x";;;;;0.0000;;;;"R";"a4";879.2800;;"parallelle distributie";;;"filmomh. tabl.";6.6700;2.0000;1.0000;"39867";"dolutegravir + rilpivirine oraal 50 mg + 25 mg";false;false;;true;false;false;true;false
"4947198";"IEEAA";"0017236";"G";"50369-760";"O";"Junod inj. oploss. s.c. [voorgev. spuit] 1x 60mg/1ml";;"00005";;1;"x";;;;;0.0000;;;;"R";"b4";99.4000;;;;;"inj. oploss. s.c. [voorgev. spuit]";1280.0000;12.8000;8.5000;"8524";"denosumab injectie 60 mg / 1 ml [NOVOS: biological]";true;true;;false;false;false;true;false
"4295549";"FBDA";"0005546";;"43802-3103";"O";"Justine tabl. 1x 1,5mg";;"00008";;1;"x";;;;;0.0000;;;;;"aJ";7.8100;;;;;"tabl.";0.0000;0.0000;0.0000;"19216";"levonorgestrel oraal 1,5 mg";false;false;;false;false;false;true;false
"4521076";"LCBEAAC";"8901746";"B";"42853-3269";"O";"Jyseleca (Abacus) filmomh. tabl. 30x 200mg";;"00003";;30;"x";;;;;0.0000;;;;"R";"b4";841.6300;;"parallelle distributie";;;"filmomh. tabl.";42.6700;12.8000;8.5000;"43901";"filgotinib oraal 200 mg";false;false;;true;false;false;true;false
"4521084";"LCBEAAC";"8901746";"B";"42853-3269";"O";"Jyseleca (Abacus) filmomh. tabl. 90x 200mg";;"00003";;90;"x";;;;;0.0000;;;;"R";"b4";2502.9500;;"parallelle distributie";;;"filmomh. tabl.";17.6700;15.9000;10.5000;"43901";"filgotinib oraal 200 mg";false;false;;true;false;false;true;false
"4244158";"LCBEAAC";"8901746";"B";"42853-1248";"O";"Jyseleca filmomh. tabl. 30x 100mg";;"00003";;30;"x";;;;;0.0000;;;;"R";"b4";841.6300;;;;;"filmomh. tabl.";42.6700;12.8000;8.5000;"43893";"filgotinib oraal 100 mg";false;false;;true;false;false;true;false
"4244125";"LCBEAAC";"8901746";"B";"42853-1248";"O";"Jyseleca filmomh. tabl. 30x 200mg";;"00003";;30;"x";;;;;0.0000;;;;"R";"b4";841.6300;;;;;"filmomh. tabl.";42.6700;12.8000;8.5000;"43901";"filgotinib oraal 200 mg";false;false;;true;false;false;true;false
"4244109";"LCBEAAC";"8901746";"B";"42853-1248";"O";"Jyseleca filmomh. tabl. 90x 100mg";;"00003";;90;"x";;;;;0.0000;;;;"R";"b4";2502.9500;;;;;"filmomh. tabl.";17.6700;15.9000;10.5000;"43893";"filgotinib oraal 100 mg";false;false;;true;false;false;true;false
"4244141";"LCBEAAC";"8901746";"B";"42853-1248";"O";"Jyseleca filmomh. tabl. 90x 200mg";;"00003";;90;"x";;;;;0.0000;;;;"R";"b4";2502.9500;;;;;"filmomh. tabl.";17.6700;15.9000;10.5000;"43901";"filgotinib oraal 200 mg";false;false;;true;false;false;true;false
"3084688";"MBBA";"8906083";;"13912-1628";"O";"Kadcyla inf. oploss. conc. (pdr.) i.v. [flac.] 1x 100mg";;"00076";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inf. oploss. conc. (pdr.) i.v. [flac.]";0.0000;0.0000;0.0000;"33209";"trastuzumab emtansine infusie 100 mg [NOVOS: biological]";false;false;;false;false;false;true;false
"3084670";"MBBA";"8906083";;"13912-1628";"O";"Kadcyla inf. oploss. conc. (pdr.) i.v. [flac.] 1x 160mg";;"00076";;1;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inf. oploss. conc. (pdr.) i.v. [flac.]";0.0000;0.0000;0.0000;"33217";"trastuzumab emtansine infusie 160 mg [NOVOS: biological]";false;false;;false;false;false;true;false
"4664538";"TBA";"0016485";;"45591-2048";"U";"Kaftrio 37,5/25/50 filmomh. tabl. 56x";;"00003";;56;"x";;;;;0.0000;;;;;;0.0000;"H";"weesgeneesmiddel";;;"filmomh. tabl.";0.0000;0.0000;0.0000;"47027";"ivacaftor + tezacaftor + elexacaftor oraal 37,5 mg + 25 mg + 50 mg";false;false;;false;false;false;true;false
"4894416";"TBA";"0016485";;"45591-2048";"U";"Kaftrio 60/40/80 gran. (zakjes) 28x";;"00021";;28;"x";;;;;0.0000;;;;;;0.0000;"H";"weesgeneesmiddel";;;"gran. (zakjes)";0.0000;0.0000;0.0000;"49163";"ivacaftor + tezacaftor + elexacaftor oraal 60 mg + 40 mg + 80 mg";false;false;;false;false;false;true;false
"4615712";"TBA";"0016485";;"45591-2048";"U";"Kaftrio 75/50/100 filmomh. tabl. 56x";;"00003";;56;"x";;;;;0.0000;;;;;;0.0000;"H";"weesgeneesmiddel";;;"filmomh. tabl.";0.0000;0.0000;0.0000;"46201";"ivacaftor + tezacaftor + elexacaftor oraal 75 mg + 50 mg + 100 mg";false;false;;false;false;false;true;false
"4894424";"TBA";"0016485";;"45591-2048";"U";"Kaftrio 75/50/100 gran. (zakjes) 28x";;"00021";;28;"x";;;;;0.0000;;;;;;0.0000;"H";"weesgeneesmiddel";;;"gran. (zakjes)";0.0000;0.0000;0.0000;"46201";"ivacaftor + tezacaftor + elexacaftor oraal 75 mg + 50 mg + 100 mg";false;false;;false;false;false;true;false
"2270361";"KDCBH";"0020214";"B";"13920-59";"U";"Kaletra 200/50 filmomh. tabl. 120x";;"00003";;120;"x";;;;;0.0000;;;;"R";"a4";310.1300;;;;;"filmomh. tabl.";1.6700;2.0000;1.0000;"19745";"lopinavir + ritonavir oraal 200 mg + 50 mg";false;false;;true;false;false;true;false
"3621117";"KDCBH";"0020214";;"13920-59";"U";"Kaletra 80/20 oploss. 2x60ml";;"00123";;2;"x";"60.0";"ml";;;0.0000;;;;"R";;130.2500;;;;;"oploss.";108.5400;130.2500;130.2500;"19752";"lopinavir + ritonavir oraal 80 mg + 20 mg / 1 ml";false;false;;false;false;false;true;false
"1612605";"KDCBH";"0020214";"B";"13920-59";"U";"Kaletra 80/20 oploss. 5x60ml";;"00123";;5;"x";"60.0";"ml";;;0.0000;;;;"R";"a4";311.0700;;;;;"oploss.";0.6700;2.0000;1.0000;"19752";"lopinavir + ritonavir oraal 80 mg + 20 mg / 1 ml";false;false;;true;false;false;true;false
"2075943";"NADA";"0016832";;"13938-1784";"O";"Kali-Sterop inf. oploss. (conc.) i.v. [amp.] 10x 1,5g/10ml";;"00077";;10;"x";;;;;0.0000;;;;"R";;15.7200;;;;;"inf. oploss. (conc.) i.v. [amp.]";157.2000;15.7200;15.7200;"39347";"kalium infusie 1,5 g / 10 ml";false;false;;false;false;false;true;false
"1846732";"NADA";"0016832";;"13938-1784";"O";"Kali-Sterop inf. oploss. (conc.) i.v. [amp.] 10x 1g/10ml";;"00077";;10;"x";;;;;0.0000;;;;"R";;15.7200;;;;;"inf. oploss. (conc.) i.v. [amp.]";157.2000;15.7200;15.7200;"17988";"kalium infusie 1 g / 10 ml";false;false;;false;false;false;true;false
"2076016";"NADA";"0016832";;"13938-1784";"O";"Kali-Sterop inf. oploss. (conc.) i.v. [amp.] 10x 3g/10ml";;"00077";;10;"x";;;;;0.0000;;;;"R";;19.5000;;;;;"inf. oploss. (conc.) i.v. [amp.]";195.0000;19.5000;19.5000;"18010";"kalium infusie 3 g / 10 ml";false;false;;false;false;false;true;false
"2117455";"NADA";"0016832";;"13938-1784";"O";"Kali-Sterop inf. oploss. (conc.) i.v. [flac.] 1x 7,5g/50ml";;"00009";;1;"x";;;;;0.0000;;;;"R";;3.1300;;;;;"inf. oploss. (conc.) i.v. [flac.]";313.0000;3.1300;3.1300;"45997";"kalium infusie 7,5 g / 50 ml";false;false;;false;false;false;true;false
"2688992";"QCADA";"0015800";;"13946-1982";"O";"Kaloban druppels oploss. 20ml 0,82g/1ml";;"00025";;1;"x";"20.0";"ml";;;0.0000;;;;;;9.6200;;"1 ml = 21 druppels = 0,82 g";;;"druppels oploss.";48.1000;9.6200;9.6200;"25247";"Pelargonium sidoides oraal 0,82 g / 1 ml";false;false;;false;false;false;true;false
"2688984";"QCADA";"0015800";;"13946-1982";"O";"Kaloban omh. tabl. 21x 20mg";;"00042";;21;"x";;;;;0.0000;;;;;;12.5000;;;;;"omh. tabl.";59.5200;12.5000;12.5000;"25262";"Pelargonium sidoides oraal 20 mg";false;false;;false;false;false;true;false
"3773678";"QCADA";"0015800";;"13946-1982";"O";"Kaloban omh. tabl. 42x 20mg";;"00042";;42;"x";;;;;0.0000;;;;;;23.9000;;;;;"omh. tabl.";56.9000;23.9000;23.9000;"25262";"Pelargonium sidoides oraal 20 mg";false;false;;false;false;false;true;false
"4108833";"QCADA";"0015800";;"13946-1982";"O";"Kaloban omh. tabl. 63x 20mg";;"00042";;63;"x";;;;;0.0000;;;;;;28.1900;;;;;"omh. tabl.";44.7500;28.1900;28.1900;"25262";"Pelargonium sidoides oraal 20 mg";false;false;;false;false;false;true;false
"2689008";"QCADA";"0015800";;"13946-1982";"O";"Kaloban siroop oploss. 100ml 2,67mg/1ml";;"00135";;1;"x";"100.0";"ml";;;0.0000;;;;;;9.6200;;;;;"siroop oploss.";9.6200;9.6200;9.6200;"25254";"Pelargonium sidoides oraal 2,67 mg / 1 ml";false;false;;false;false;false;true;false
"1078484";"ONAA";"0014738";;"13953-2253";"O";"Kaltostat verband 10x (10x20cm)";;"00259";;10;"x";;;;;0.0000;;;;;"4";50.0500;;;;;"verband";500.5000;50.0500;50.0500;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"1078492";"ONAA";"0014738";;"13953-2253";"O";"Kaltostat verband 10x (15x25cm)";;"00259";;10;"x";;;;;0.0000;;;;;"4";84.9300;;;;;"verband";849.3000;84.9300;84.9300;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"1078450";"ONAA";"0014738";;"13953-2253";"O";"Kaltostat verband 10x (5x5cm)";;"00259";;10;"x";;;;;0.0000;;;;;"4";12.9700;;;;;"verband";129.7000;12.9700;12.9700;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"1078468";"ONAA";"0014738";;"13953-2253";"O";"Kaltostat verband 10x (7,5x12cm)";;"00259";;10;"x";;;;;0.0000;;;;;"4";32.6200;;;;;"verband";326.2000;32.6200;32.6200;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"1078518";"ONAA";"0014738";;"13953-2253";"O";"Kaltostat wiek 5x (2x45cm)";;"00551";;5;"x";;;;;0.0000;;;;;"4";36.9800;;;;;"wiek";739.6000;36.9800;36.9800;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"4201687";"TBA";"0016485";;"13961-2048";"O";"Kalydeco filmomh. tabl. 28x 150mg";;"00003";;28;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"filmomh. tabl.";0.0000;0.0000;0.0000;"34702";"ivacaftor oraal 150 mg";false;false;;false;false;false;true;false
"4611786";"TBA";"0016485";;"13961-2048";"O";"Kalydeco filmomh. tabl. 28x 75mg";;"00003";;28;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"filmomh. tabl.";0.0000;0.0000;0.0000;"36459";"ivacaftor oraal 75 mg";false;false;;false;false;false;true;false
"4894432";"TBA";"0016485";;"13961-2048";"O";"Kalydeco gran. (zakjes) 28x 59,5mg";;"00021";;28;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"gran. (zakjes)";0.0000;0.0000;0.0000;"49171";"ivacaftor oraal 59,5 mg";false;false;;false;false;false;true;false
"4894440";"TBA";"0016485";;"13961-2048";"O";"Kalydeco gran. (zakjes) 28x 75mg";;"00021";;28;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"gran. (zakjes)";0.0000;0.0000;0.0000;"36459";"ivacaftor oraal 75 mg";false;false;;false;false;false;true;false
"4664546";"TBA";"0016485";;"13961-2048";"O";"Kalydeco gran. (zakjes) 56x 25mg";;"00021";;56;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"gran. (zakjes)";0.0000;0.0000;0.0000;"47035";"ivacaftor oraal 25 mg";false;false;;false;false;false;true;false
"3381621";"TBA";"0016485";;"13961-2048";"O";"Kalydeco gran. (zakjes) 56x 50mg";;"00021";;56;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"gran. (zakjes)";0.0000;0.0000;0.0000;"36442";"ivacaftor oraal 50 mg";false;false;;false;false;false;true;false
"2220036";"OEA";"0014407";;"13995-4598";"O";"Kamillosan crème 40g";;"00045";;1;"x";"40.0";"g";;;0.0000;;;;;;8.5400;;;;;"crème";21.3500;8.5400;8.5400;"6049";"Chamomilla recutita ethanolisch extract crème cutaan [no switch: lokaal]";false;false;;false;false;false;true;false
"0051433";"QDBA";"0016030";;"13995-4598";"O";"Kamillosan cut./or./oromuc. oploss./oploss. (conc.) 100ml";;"00783";;1;"x";"100.0";"ml";;;0.0000;;;;;;10.4200;;;;;"cut./or./oromuc. oploss./oploss. (conc.)";10.4200;10.4200;10.4200;"6031";"Chamomilla recutita ethanolisch extract oplossing/concentraat voor oplossing cutaan/oraal/oromucosaal [no switch: lokaal]";false;false;;false;false;false;true;false
"0828798";"QDBA";"0016030";;"13995-4598";"O";"Kamillosan cut./or./oromuc. oploss./oploss. (conc.) 250ml";;"00783";;1;"x";"250.0";"ml";;;0.0000;;;;;;20.7000;;;;;"cut./or./oromuc. oploss./oploss. (conc.)";8.2800;20.7000;20.7000;"6031";"Chamomilla recutita ethanolisch extract oplossing/concentraat voor oplossing cutaan/oraal/oromucosaal [no switch: lokaal]";false;false;;false;false;false;true;false
"2746931";"PABC";"8905507";;"14001-1347";"O";"Kanavig ocul. druppels oploss. [zonder bew.] 5ml 5mg/1ml";;"00136";;1;"x";"5.0";"ml";;;0.0000;;;;"R";;16.0800;;;;;"ocul. druppels oploss. [zonder bew.]";321.6000;16.0800;16.0800;"22244";"moxifloxacine druppels oculair (zonder bew.)  5 mg / 1 ml [no switch: lokaal]";false;false;;false;false;false;true;false
"4801858";"OCB";"8905002";;"47993-2972";"O";"Kapruvia inj. oploss. i.v. [flac.] 12x 50µg/1ml";;"00034";;12;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inj. oploss. i.v. [flac.]";0.0000;0.0000;0.0000;"48264";"difelikefalin injectie 50 µg / 1 ml";true;false;;false;false;false;true;false
"0051045";"TACAB";"0018317";"B";"14019-2097";"O";"Kayexalate Ca or./rect. susp. (pdr.) 300g";;"00362";;1;"x";"300.0";"g";;;0.0000;;;;"R";"a";23.1600;;;;;"or./rect. susp. (pdr.)";0.6700;2.0000;1.0000;"43836";"polystyreensulfonaat calcium oraal/rectaal";false;false;;true;false;false;true;false
"0052514";"TACAC";"0018325";"B";"14027-2097";"O";"Kayexalate Na or./rect. susp. (pdr.) 450g";;"00362";;1;"x";"450.0";"g";;;0.0000;;;;"R";"a";26.2500;;;;;"or./rect. susp. (pdr.)";0.4400;2.0000;1.0000;"25981";"polystyreensulfonaat natrium oraal/rectaal";false;false;;true;false;false;true;false
"0868265";"NADA";"0016832";;"34728-265";"O";"KCl B. Braun 14,9 % inf. oploss. (conc.) i.v. [amp., Mini-Plasco] 20x 1,49g/10ml";;"00078";;20;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inf. oploss. (conc.) i.v. [amp., Mini-Plasco]";0.0000;0.0000;0.0000;"41129";"kalium infusie 1,49 g / 10 ml";false;false;;false;false;false;true;false
"0868273";"NADA";"0016832";;"34728-265";"O";"KCl B. Braun 14,9 % inf. oploss. (conc.) i.v. [amp., Mini-Plasco] 20x 2,98g/20ml";;"00078";;20;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inf. oploss. (conc.) i.v. [amp., Mini-Plasco]";0.0000;0.0000;0.0000;"41145";"kalium infusie 2,98 g / 20 ml";false;false;;false;false;false;true;false
"0823666";"NADA";"0016832";;"34728-265";"O";"KCl B. Braun 7,45 % inf. oploss. (conc.) i.v. [amp., Mini-Plasco] 20x 1,49g/20ml";;"00078";;20;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inf. oploss. (conc.) i.v. [amp., Mini-Plasco]";0.0000;0.0000;0.0000;"41137";"kalium infusie 1,49 g / 20 ml";false;false;;false;false;false;true;false
"0830141";"NADA";"0016832";;"34728-265";"O";"KCl B. Braun 7,45 % inf. oploss. (conc.) i.v. [flac.] 20x 3,725g/50ml";;"00009";;20;"x";;;;;0.0000;;;;"R";;0.0000;;;;;"inf. oploss. (conc.) i.v. [flac.]";0.0000;0.0000;0.0000;"41152";"kalium infusie 3,725 g / 50 ml";false;false;;false;false;false;true;false
"5826466";"IEEAA";"0017236";"G";"50591-612";"O";"Kefdensis inj. oploss. s.c. [voorgev. spuit] 1x 60mg/1ml";;"00005";;1;"x";;;;;0.0000;;;;"R";"b4";99.4000;;;;;"inj. oploss. s.c. [voorgev. spuit]";1280.0000;12.8000;8.5000;"8524";"denosumab injectie 60 mg / 1 ml [NOVOS: biological]";true;true;;false;false;false;true;false
"3962818";"KAABAB";"0009621";"B";"14043-604";"O";"Keforal tabl. (deelb.) 20x 500mg";;"00017";;20;"x";;;;;0.0000;;;;"R";"c";15.5900;;;;;"tabl. (deelb. kwantit.)";33.4500;6.6900;6.6900;"5553";"cefalexine oraal 500 mg";false;false;;true;false;false;true;false
"0051821";"JFFB";"0020131";"B";"14084-232";"O";"Kemadrin tabl. (deelb.) 100x 5mg";;"00017";;100;"x";;;;;0.0000;;;;"R";"b";10.2100;;;;;"tabl. (deelb. kwantit.)";2.0000;2.0000;1.0000;"26492";"procyclidine oraal 5 mg";false;false;;true;false;false;true;false
"0117093";"EEHA";"0005009";"B";"14092-406";"O";"Kenacort A inj. susp. verl. afgifte i.derm./i.artic. [flac.] 1x5ml 10mg/1ml";;"00312";;1;"x";"5.0";"ml";;;0.0000;;;;"R";"b";10.4600;;;;;"inj. susp. verl. afgifte i.derm./i.artic. [flac.]";40.0000;2.0000;1.0000;"31351";"triamcinolon injectie (gereg. afgifte) 10 mg / 1 ml";false;false;;true;false;false;true;false
"3788320";"BAABBA";"0028951";;"40352-455";"O";"Kengrexal inj./inf. oploss. conc. (pdr.) i.v. [flac.] 10x 50mg";;"00279";;10;"x";;;;;0.0000;;;;;;0.0000;"H";;;;"inj./inf. oploss. conc. (pdr.) i.v. [flac.]";0.0000;0.0000;0.0000;"39941";"cangrelor injectie/infusie 50 mg";false;false;;false;false;false;true;false
"2158954";"GAAE";"0006106";;"14100-1818";"O";"Kentera transderm. pleister 8x 3,9mg/24u";;"00167";;8;"x";;;;;0.0000;;;;"R";;45.8100;;;;;"transderm. pleister";572.6300;45.8100;45.8100;"24174";"oxybutynine pleister transdermaal 3,9 mg / 24 u [no switch: transdermaal]";false;false;;false;false;false;true;false
"4549853";"JGACA";"0008771";"G";"14126-3269";"O";"Keppra (Abacus) filmomh. tabl. (deelb.) 100x 1g";;"00047";;100;"x";;;;;0.0000;;;;"R";"a";82.7200;;"parallelle distributie";;;"filmomh. tabl. (deelb. niet kwantit.)";2.0000;2.0000;1.0000;"18812";"levetiracetam oraal 1 g [no switch: anti-epilepticum]";false;true;;true;false;false;true;false
"1580265";"JGACA";"0008771";"G";"14126-1909";"O";"Keppra filmomh. tabl. (deelb.) 100x 1g";;"00047";;100;"x";;;;;0.0000;;;;"R";"a4";86.4900;;;;;"filmomh. tabl. (deelb. niet kwantit.)";2.0000;2.0000;1.0000;"18812";"levetiracetam oraal 1 g [no switch: anti-epilepticum]";false;true;;true;false;false;true;false
"1580232";"JGACA";"0008771";"G";"14126-1909";"O";"Keppra filmomh. tabl. (deelb.) 100x 250mg";;"00047";;100;"x";;;;;0.0000;;;;"R";"a4";27.6000;;;;;"filmomh. tabl. (deelb. niet kwantit.)";2.0000;2.0000;1.0000;"18820";"levetiracetam oraal 250 mg [no switch: anti-epilepticum]";false;true;;true;false;false;true;false
"1580240";"JGACA";"0008771";"G";"14126-1909";"O";"Keppra filmomh. tabl. (deelb.) 100x 500mg";;"00047";;100;"x";;;;;0.0000;;;;"R";"a4";47.3900;;;;;"filmomh. tabl. (deelb. niet kwantit.)";2.0000;2.0000;1.0000;"18846";"levetiracetam oraal 500 mg [no switch: anti-epilepticum]";false;true;;true;false;false;true;false
"1580257";"JGACA";"0008771";"G";"14126-1909";"O";"Keppra filmomh. tabl. (deelb.) 100x 750mg";;"00047";;100;"x";;;;;0.0000;;;;"R";"a4";67.1700;;;;;"filmomh. tabl. (deelb. niet kwantit.)";2.0000;2.0000;1.0000;"18853";"levetiracetam oraal 750 mg [no switch: anti-epilepticum]";false;true;;true;false;false;true;false
"2322717";"JGACA";"0008771";"G";"14126-1909";"O";"Keppra inf. oploss. (conc.) i.v. [flac.] 10x 500mg/5ml";;"00009";;10;"x";;;;;0.0000;;;;"R";"a4";56.7300;;;;;"inf. oploss. (conc.) i.v. [flac.]";20.0000;2.0000;1.0000;"18838";"levetiracetam infusie 500 mg / 5 ml [no switch: anti-epilepticum]";false;true;;true;false;false;true;false
"2657450";"JGACA";"0008771";"G";"14126-1909";"O";"Keppra oploss. 150ml 100mg/1ml [doseerspuit 1ml]";;"00123";;1;"x";"150.0";"ml";;;0.0000;;;;"R";"a4";20.0800;;"+ doseerspuit 1 ml";;;"oploss.";1.3300;2.0000;1.0000;"18804";"levetiracetam oraal 100 mg / 1 ml [no switch: anti-epilepticum]";false;true;;true;false;false;true;false
"2657476";"JGACA";"0008771";"G";"14126-1909";"O";"Keppra oploss. 150ml 100mg/1ml[doseerspuit 3 ml]";;"00123";;1;"x";"150.0";"ml";;;0.0000;;;;"R";"a4";20.0800;;"+ doseerspuit 3 ml";;;"oploss.";1.3300;2.0000;1.0000;"18804";"levetiracetam oraal 100 mg / 1 ml [no switch: anti-epilepticum]";false;true;;true;false;false;true;false
"2155000";"JGACA";"0008771";"G";"14126-1909";"O";"Keppra oploss. 300ml 100mg/1ml";;"00123";;1;"x";"300.0";"ml";;;0.0000;;;;"R";"a4";31.5700;;"+ doseerspuit 10 ml";;;"oploss.";0.6700;2.0000;1.0000;"18804";"levetiracetam oraal 100 mg / 1 ml [no switch: anti-epilepticum]";false;true;;true;false;false;true;false
"4873188";"JGACA";"0008771";"G";"14126-3418";"O";"Keppra (Orifarm Belgium) filmomh. tabl. (deelb.) 100x 1g";;"00047";;100;"x";;;;;0.0000;;;;"R";"a";82.7200;;"parallelinvoer";;;"filmomh. tabl. (deelb. niet kwantit.)";2.0000;2.0000;1.0000;"18812";"levetiracetam oraal 1 g [no switch: anti-epilepticum]";false;true;;true;false;false;true;false
"4512018";"ADBB";"8903262";"B";"46565-299";"O";"Kerendia filmomh. tabl. 28x 10mg";;"00003";;28;"x";;;;;0.0000;;;;"R";"b4";72.1400;;;;;"filmomh. tabl.";45.7100;12.8000;8.5000;"47050";"finerenon oraal 10 mg";true;false;;true;false;false;true;false
"4512125";"ADBB";"8903262";"B";"46565-299";"O";"Kerendia filmomh. tabl. 28x 20mg";;"00003";;28;"x";;;;;0.0000;;;;"R";"b4";72.1400;;;;;"filmomh. tabl.";45.7100;12.8000;8.5000;"47068";"finerenon oraal 20 mg";true;false;;true;false;false;true;false
"4512109";"ADBB";"8903262";"B";"46565-299";"O";"Kerendia filmomh. tabl. 98x 10mg";;"00003";;98;"x";;;;;0.0000;;;;"R";"b4";225.8100;;;;;"filmomh. tabl.";16.2200;15.9000;10.5000;"47050";"finerenon oraal 10 mg";true;false;;true;false;false;true;false
"4512117";"ADBB";"8903262";"B";"46565-299";"O";"Kerendia filmomh. tabl. 98x 20mg";;"00003";;98;"x";;;;;0.0000;;;;"R";"b4";225.8100;;;;;"filmomh. tabl.";16.2200;15.9000;10.5000;"47068";"finerenon oraal 20 mg";true;false;;true;false;false;true;false
"4313755";"ONCA";"0014779";;"47274-3228";"O";"KerraCel verband 10x (10x10cm)";;"00259";;10;"x";;;;;0.0000;;;;;"4";40.0900;;;;;"verband";400.9000;40.0900;40.0900;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"4313722";"ONCA";"0014779";;"47274-3228";"O";"KerraCel verband 10x (5x5cm)";;"00259";;10;"x";;;;;0.0000;;;;;"4";13.8400;;;;;"verband";138.4000;13.8400;13.8400;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
"4313789";"ONCA";"0014779";;"47274-3228";"O";"KerraCel verband 5x (15x15cm)";;"00259";;5;"x";;;;;0.0000;;;;;"4";43.8300;;;;;"verband";876.6000;43.8300;43.8300;"34306";"actieve verbanden [NOVOS: actief verband]";false;false;;false;false;false;true;false
